"","Variable","Phenotype","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"1664","g__Methyloversatilis","no_IgM",1.00829532005444,-0.0040966971891537,0.728538933093572,-0.00562316851311985,0.995513384305084,0.999325265725269
"1665","g__Petrobacter","no_IgM",1.03950873508445,-0.0485947165041292,0.729870855165594,-0.0665798834961069,0.946916160848587,0.999325265725269
"1666","k__Bacteria_p__Proteobacteria_c__Deltaproteobacteria_o__Desulfovibrionales_f__Desulfovibrionaceae_g__","no_IgM",1853.45684185205,1.03801783209531,1.31067560873679,0.791971579524346,0.428377247955275,0.999325265725269
"1667","g__Bilophila","no_IgM",444.428257045648,-0.685908001881589,1.23494974168882,-0.555413697195157,0.578611725890603,0.999325265725269
"1668","g__Desulfovibrio","no_IgM",366.313983564255,-0.390773598039295,0.858337134052004,-0.455268195370444,0.648916304320919,0.999325265725269
"1669","k__Bacteria_p__Proteobacteria_c__Deltaproteobacteria_o__GMD14H09_f___g__","no_IgM",1.02272875534592,-0.0248055051188854,0.728681289930284,-0.0340416385897031,0.972843947135196,0.999325265725269
"1670","k__Bacteria_p__Proteobacteria_c__Epsilonproteobacteria_o__Campylobacterales_f__Helicobacteraceae_g__","no_IgM",550.594561821972,-2.59679416573113,1.38140066063384,-1.87982693199207,0.0601316687023915,0.999325265725269
"1671","g__Flexispira","no_IgM",76.3373952614435,2.26453476817466,1.30112346891139,1.74044571655396,0.0817807839770964,0.999325265725269
"1672","g__Helicobacter","no_IgM",834.610672584826,-0.115469139619095,1.0938221441979,-0.105564821695733,0.915927636965986,0.999325265725269
"1673","g__Succinivibrio","no_IgM",1.01068985225257,-0.00756871081092642,0.728543649575683,-0.0103888227086113,0.991711067856959,0.999325265725269
"1674","k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Enterobacteriales_f__Enterobacteriaceae_g__","no_IgM",320.638537218363,-1.96971968022349,1.01609951309494,-1.9385106033797,0.0525609584437279,0.999325265725269
"1675","g__Aquamonas","no_IgM",2.21569702952674,-1.14714305108509,1.03319720166658,-1.11028470579936,0.266876361494329,0.999325265725269
"1676","g__Citrobacter","no_IgM",1.0107018159839,-0.00756888813895888,0.728531607883109,-0.0103892378272396,0.991710736658089,0.999325265725269
"1677","g__Enterobacter","no_IgM",6.11381336707684,-0.284620144190868,0.482170993380265,-0.590288814753321,0.554997036970907,0.999325265725269
"1678","g__Erwinia","no_IgM",13.4787631963867,-0.044702761741362,0.204145612721469,-0.218974883395379,0.826669613114941,0.999325265725269
"1679","g__Escherichia","no_IgM",1.00829226438877,-0.00409665209668384,0.72853891644168,-0.00562310674725882,0.995513433586332,0.999325265725269
"1680","g__Klebsiella","no_IgM",13.7774192424556,-0.571467513286691,0.711471238350931,-0.803219417008698,0.421847924537686,0.999325265725269
"1681","g__Morganella","no_IgM",1.03475158221869,-0.0418385290590734,0.729065936038421,-0.0573864817857414,0.95423733122851,0.999325265725269
"1682","g__Pantoea","no_IgM",2.04549911339777,-0.0248059111322325,0.516025589832144,-0.0480710872115886,0.961659588619699,0.999325265725269
"1683","g__Plesiomonas","no_IgM",3.05377982206648,-0.017935749608331,0.421739965262565,-0.0425279818979562,0.966077805595077,0.999325265725269
"1684","g__Proteus","no_IgM",3.99420189328159,-0.408588854066679,0.535505716665169,-0.762996250742461,0.44546563184877,0.999325265725269
"1685","g__Raoultella","no_IgM",2.21330079432036,-1.14558527573003,1.04723608197147,-1.09391310655895,0.273993089888325,0.999325265725269
"1686","g__Salmonella","no_IgM",3.66943685756144,-0.873789718885697,0.836974563320962,-1.04398599094656,0.296491871130554,0.999325265725269
"1687","g__Serratia","no_IgM",14.7925447772137,-0.18000670151673,0.290228342817602,-0.62022440595975,0.535110055531202,0.999325265725269
"1688","g__Sodalis","no_IgM",2.02140942765644,-0.00756895861705115,0.515989353187662,-0.0146688271187998,0.98829638903808,0.999325265725269
"1689","g__Trabulsiella","no_IgM",3.03694231041352,-0.00987925262677246,0.421754093934777,-0.0234242009001109,0.98131190077374,0.999325265725269
"1690","k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Legionellales_f__Legionellaceae_g__","no_IgM",1.05164375212999,-0.0653533374774166,0.73201093036136,-0.0892791825460238,0.928860037915566,0.999325265725269
"1691","g__Legionella","no_IgM",2.0165899414927,-0.00409670348659243,0.515994353187993,-0.0079394347269143,0.993665314160719,0.999325265725269
"1692","k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Oceanospirillales_f__Endozoicimonaceae_g__","no_IgM",3.03452575436926,-0.00872455812138953,0.421735687304505,-0.0206872654698775,0.98349512753041,0.999325265725269
"1693","g__Endozoicomonas","no_IgM",1.00829420154132,-0.00409668069634997,0.728538927002632,-0.00562314592194079,0.995513402329952,0.999325265725269
"1694","k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Pasteurellales_f__Pasteurellaceae_g__","no_IgM",1.04683360448352,0.532999204749092,0.597950762414786,0.891376411322913,0.372727268134176,0.999325265725269
"1695","g__Aggregatibacter","no_IgM",3.18376574612539,-0.0786191287179128,0.422124771291973,-0.186246186115275,0.852251706244437,0.999325265725269
"1696","k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Pseudomonadales_f__Moraxellaceae_g__","no_IgM",2.01658467176104,-0.00409665232840754,0.515994325152598,-0.00793933601342615,0.993665392920205,0.999325265725269
"1697","g__Acinetobacter","no_IgM",9.29102223005965,-0.0384473167444036,0.245004074782615,-0.15692521350315,0.87530378853694,0.999325265725269
"1698","g__Enhydrobacter","no_IgM",1.00829281295439,-0.00409666020018785,0.728538919433916,-0.00562311784711654,0.995513424730067,0.999325265725269
"1699","g__Moraxella","no_IgM",1.01789457296054,-0.0179351939868892,0.728632223046729,-0.0246148789740513,0.980362151190718,0.999325265725269
"1700","k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Pseudomonadales_f__Pseudomonadaceae_g__","no_IgM",8.46560303445863,-0.554563628963086,0.699542708431051,-0.792751639434385,0.427922537478195,0.999325265725269
"1701","g__Pseudomonas","no_IgM",23.7489840112998,-0.242198825427881,0.254920557553353,-0.950095307151484,0.342063827519356,0.999325265725269
"1702","k__Bacteria_p__Proteobacteria_c__Gammaproteobacteria_o__Xanthomonadales_f__Xanthomonadaceae_g__","no_IgM",3.236580586344,-0.102626581051777,0.424673711686449,-0.241659839607755,0.809043750638626,0.999325265725269
"1703","g__Ignatzschineria","no_IgM",1.06838533659356,-0.0884868133453552,0.732047222799165,-0.120875826844891,0.903789389140485,0.999325265725269
"1704","g__Luteibacter","no_IgM",1.00588670511393,-0.000616098130591271,0.728546253181036,-0.000845654106244064,0.999325265725269,0.999325265725269
"1705","g__Stenotrophomonas","no_IgM",4.41077893097503,-0.134467796065763,0.372790000233437,-0.360706553237912,0.718318825303018,0.999325265725269
"1706","g__Thermomonas","no_IgM",1.01551113647576,-0.0144882459494695,0.728589994322512,-0.019885321048008,0.984134854937867,0.999325265725269
"1707","g__Brachyspira","no_IgM",2.14887415672436,-0.0966619904944279,0.516584763898043,-0.187117385663945,0.851568597115382,0.999325265725269
"1708","g__Anaeroplasma","no_IgM",12.5128200381871,-1.8400857521526,1.0174531078878,-1.80852143247423,0.0705253841902754,0.999325265725269
"1709","k__Bacteria_p__Tenericutes_c__Mollicutes_o__Mycoplasmatales_f__Mycoplasmataceae_g__","no_IgM",1.01069915455055,-0.00756884887752783,0.72853159335512,-0.010389184143231,0.991710779489419,0.999325265725269
"1710","g__Mycoplasma","no_IgM",3.07815259135618,0.195569691465297,0.718969188668336,0.272014009150418,0.785611247611215,0.999325265725269
"1711","k__Bacteria_p__Tenericutes_c__Mollicutes_o__RF39_f___g__","no_IgM",59.260252473447,0.240356988300903,0.644500139968179,0.372935509855391,0.70919644240377,0.999325265725269
"1712","k__Bacteria_p__TM7_c__TM7-3_o__CW040_f__F16_g__","no_IgM",6.56047760770537,-0.122205683058952,0.545102598028105,-0.224188406918308,0.822610703844759,0.999325265725269
"1713","g__Akkermansia","no_IgM",120.810146602401,-3.27732739972192,1.2751864060557,-2.57007711512475,0.0101675878922764,0.411787309637193
"1714","g__Methanobacterium","adenomas",1.01310338293845,-0.011166729323428,0.332825826059076,-0.0335512705118199,0.973234980866523,0.998872187439383
"1715","g__Deinococcus","adenomas",2.18970590094069,-0.019256254229703,0.229177918014214,-0.0840231659164855,0.933038013156341,0.998872187439383
"1716","g__Meiothermus","adenomas",1.21766448077505,-0.288522161377597,0.344376364499812,-0.837810579122235,0.402137096246528,0.998872187439383
"1717","g__Thermus","adenomas",4.36887552712745,0.102860303772491,0.240158173982123,0.428302322868876,0.668431027982909,0.998872187439383
"1718","k__Bacteria_p__Acidobacteria_c__DA052_o__Ellin6513_f___g__","adenomas",1.01309953144237,-0.0111666499583638,0.332825814127923,-0.0335510332563082,0.973235170062515,0.998872187439383
"1719","g__Actinomyces","adenomas",2.02860440997508,-0.0129643701149954,0.235550077897687,-0.0550387001808868,0.956107632218436,0.998872187439383
"1720","g__Brevibacterium","adenomas",2.09822032620335,-0.0641447335822529,0.236383722511971,-0.271358505148359,0.786115313165757,0.998872187439383
"1721","g__Cellulomonas","adenomas",1.02992945954208,-0.0361331811249049,0.333053109999152,-0.108490748292358,0.913606418991227,0.998872187439383
"1722","g__Corynebacterium","adenomas",6.8767922092974,-0.471192477535095,0.259489196121205,-1.81584622627219,0.0693939640085154,0.377072388932322
"1723","g__Brachybacterium","adenomas",1.0131050286353,-0.0111667632099328,0.332825831153091,-0.0335513718128339,0.973234900085488,0.998872187439383
"1724","g__Dietzia","adenomas",1.01069661113239,-0.00756448674395399,0.332830074543053,-0.0227277740881421,0.981867421036221,0.998872187439383
"1725","g__Blastococcus","adenomas",1.00829226438877,-0.00395327666060277,0.332842308271625,-0.0118773261762642,0.990523487630848,0.998872187439383
"1726","g__Glycomyces","adenomas",1.00829564943727,-0.0039533456038505,0.332842318439766,-0.0118775329482808,0.990523322662285,0.998872187439383
"1727","k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Actinomycetales_f__Microbacteriaceae_g__","adenomas",1.03475341641203,-0.0431881820806869,0.33322998538499,-0.129604729390695,0.896879161298281,0.998872187439383
"1728","g__Leucobacter","adenomas",2.0261847627841,-0.0111664687723732,0.235533890519154,-0.0474091806820688,0.962187112123241,0.998872187439383
"1729","k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Actinomycetales_f__Micrococcaceae_g__","adenomas",1.01309953144237,-0.0111666499583638,0.332825814127923,-0.0335510332563082,0.973235170062515,0.998872187439383
"1730","g__Kocuria","adenomas",1.00829564943727,-0.0039533456038505,0.332842318439766,-0.0118775329482808,0.990523322662285,0.998872187439383
"1731","g__Microbispora","adenomas",1.00829226438877,-0.00395327666060278,0.332842308271624,-0.0118773261762643,0.990523487630848,0.998872187439383
"1732","g__Micrococcus","adenomas",2.03582294032015,-0.0183442007002216,0.235652954990872,-0.0778441360980691,0.937952037415488,0.998872187439383
"1733","g__Rothia","adenomas",2.02621151773854,-0.0111667768986587,0.235530669120343,-0.047411137328163,0.962185552699094,0.998872187439383
"1734","g__Mycobacterium","adenomas",5.1279849024888,-0.0297540462791466,0.149369218618178,-0.199197977698503,0.842107881286885,0.998872187439383
"1735","g__Rhodococcus","adenomas",2.01177341022785,-0.00033297844072295,0.235569524351778,-0.00141350389715824,0.998872187439383,0.998872187439383
"1736","g__Propionibacterium","adenomas",1.00828932642042,-0.0039532166682164,0.332842299421987,-0.0118771462493846,0.990523631181602,0.998872187439383
"1737","k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Actinomycetales_f__Sporichthyaceae_g__","adenomas",1.04912721185138,-0.0641453243833215,0.334335223796104,-0.191859307119973,0.847852413427243,0.998872187439383
"1738","k__Bacteria_p__Actinobacteria_c__Actinobacteria_o__Bifidobacteriales_f__Bifidobacteriaceae_g__","adenomas",1.03476715575629,-0.0431885154331934,0.33264819371062,-0.129832406277138,0.896699023401482,0.998872187439383
"1739","g__Bifidobacterium","adenomas",74.8253091905176,-0.011213767622126,0.384433212729574,-0.0291696119138754,0.976729317095914,0.998872187439383
"1740","k__Bacteria_p__Actinobacteria_c__Coriobacteriia_o__Coriobacteriales_f__Coriobacteriaceae_g__","adenomas",105.530559411514,-2.39558568833892,0.454927861552092,-5.26585837184345,1.39535829620466e-07,5.46515332680158e-06
"1741","g__Adlercreutzia","adenomas",24.4623672698713,0.0979719993335547,0.164428949207232,0.595831815540456,0.551287587180427,0.998872187439383
"1742","k__Bacteria_p__Bacteroidetes_c__Bacteroidia_o__Bacteroidales_f___g__","adenomas",296.152161975671,-1.52174559781541,0.516622260425443,-2.94556722461444,0.00322363089020319,0.03030213036791
"1743","k__Bacteria_p__Bacteroidetes_c__Bacteroidia_o__Bacteroidales_f__[Barnesiellaceae]_g__","adenomas",1.01070205212639,-0.00756459766336549,0.332822140667491,-0.0227286491463408,0.981866723021105,0.998872187439383
"1744","g__Odoribacter","adenomas",177.460696631926,-1.00754895628913,0.44138534791372,-2.2826968793855,0.0224482297426983,0.150723828272403
"1745","g__Paraprevotella","adenomas",1.01068985225257,-0.00756434819697133,0.332830053954919,-0.0227273592245846,0.981867751963968,0.998872187439383
"1746","g__Bacteroides","adenomas",2017.01231295768,0.254219807181759,0.320355525958314,0.793555242792467,0.427454397074636,0.998872187439383
"1747","g__Parabacteroides","adenomas",751.06079581928,-1.02367807205813,0.380512257105294,-2.69026306759644,0.00713957130568798,0.0645307406475644
"1748","g__Prevotella","adenomas",955.866545318245,2.33339436337524,0.640651931403011,3.64221857298575,0.000270298412260519,0.0031760063440611
"1749","k__Bacteria_p__Bacteroidetes_c__Bacteroidia_o__Bacteroidales_f__Rikenellaceae_g__","adenomas",709.738936039101,-0.191742288016887,0.344292015267834,-0.556917615030151,0.577583718807905,0.998872187439383
"1750","g__AF12","adenomas",161.281555144305,-1.51194842835115,0.473366643669681,-3.1940324663142,0.00140300337820948,0.014976564286854
"1751","g__Alistipes","adenomas",2.49521119935249,0.458612564980985,0.187447981841219,2.44661244402973,0.0144205807831045,0.0996716612949868
"1752","k__Bacteria_p__Bacteroidetes_c__Bacteroidia_o__Bacteroidales_f__S24-7_g__","adenomas",5506.27072488117,0.683242345296236,0.32661313979298,2.09190097412891,0.0364473749416812,0.237920364202641
"1753","g__Hymenobacter","adenomas",1.01070249277158,-0.00756460699876666,0.332830092409909,-0.0227281341779943,0.981867133800284,0.998872187439383
"1754","g__Chryseobacterium","adenomas",3.03448427317316,0.0409435128381975,0.189529633662079,0.21602697186234,0.828966723411853,0.998872187439383
"1755","g__Cloacibacterium","adenomas",1.02750086723783,-0.0325923280280642,0.332987338757068,-0.0978785804581057,0.922028708623301,0.998872187439383
"1756","g__Wautersiella","adenomas",1.00829165812316,-0.00395326429265044,0.332842306447313,-0.0118772890827693,0.990523517225088,0.998872187439383
"1757","k__Bacteria_p__Bacteroidetes_c__Flavobacteriia_o__Flavobacteriales_f__Flavobacteriaceae_g__","adenomas",2.01659597455277,-0.00395340461920749,0.235558750829329,-0.0167830938366279,0.98660965716284,0.998872187439383
"1758","k__Bacteria_p__Bacteroidetes_c__Sphingobacteriia_o__Sphingobacteriales_f__Sphingobacteriaceae_g__","adenomas",1.02753673858751,-0.0325931563855727,0.332987484845677,-0.0978810251702942,0.922026767346656,0.998872187439383
"1759","g__Sphingobacterium","adenomas",1.01551725531757,-0.0147601456067663,0.332805816380994,-0.0443506239382216,0.964624919277707,0.998872187439383
"1760","g__Chlamydia","adenomas",1.02512399748503,0.0449027428141003,0.325238155327252,0.138061116380763,0.890192116059946,0.998872187439383
"1761","k__Bacteria_p__Chloroflexi_c__Anaerolineae_o__Caldilineales_f__Caldilineaceae_g__","adenomas",1.01310338293845,-0.011166729323428,0.33282582605907,-0.0335512705118204,0.973234980866522,0.998872187439383
"1762","k__Bacteria_p__Cyanobacteria_c__4C0d-2_o__MLE1-12_f___g__","adenomas",1.02510767556588,-0.0290435868482402,0.332934667271577,-0.0872350935583079,0.930484645046325,0.998872187439383
"1763","k__Bacteria_p__Cyanobacteria_c__4C0d-2_o__YS2_f___g__","adenomas",24.1525046818306,0.0239509053593222,0.21662630642863,0.110563235620753,0.911962702414155,0.998872187439383
"1764","k__Bacteria_p__Cyanobacteria_c__Chloroplast_o__CAB-I_f___g__","adenomas",2.01177341022785,-0.00033297844072295,0.235569524351778,-0.00141350389715824,0.998872187439383,0.998872187439383
"1765","k__Bacteria_p__Cyanobacteria_c__Chloroplast_o__Stramenopiles_f___g__","adenomas",1.01069525599956,-0.00756445899632931,0.33283007042004,-0.0227276910009446,0.981867487313093,0.998872187439383
"1766","k__Bacteria_p__Cyanobacteria_c__Chloroplast_o__Streptophyta_f___g__","adenomas",5.12323091504364,0.0310969876256286,0.146511833250789,0.212248983141169,0.831912794142754,0.998872187439383
"1767","g__Prochlorococcus","adenomas",1.00829532005444,-0.00395333890368124,0.332842317451674,-0.0118775128533806,0.990523338694565,0.998872187439383
"1768","g__Mucispirillum","adenomas",492.554967574306,-1.52578780812955,0.494321274500463,-3.08663188666406,0.00202438120378008,0.0198220659536799
"1769","k__Bacteria_p__Firmicutes_c__Bacilli_o__Bacillales_f___g__","adenomas",2.02861186186964,-0.0129644572136343,0.235543398763244,-0.0550406306511077,0.956106094257339,0.998872187439383
"1770","k__Bacteria_p__Firmicutes_c__Bacilli_o__Bacillales_f__Bacillaceae_g__","adenomas",1.01069194772691,-0.00756439119191752,0.332830060344376,-0.0227274879681562,0.981867649267986,0.998872187439383
"1771","g__Anoxybacillus","adenomas",2.06467546644351,0.389436004506315,0.207017938546145,1.88117033355305,0.0599487518961197,0.335427540371146
"1772","g__Bacillus","adenomas",17.2563547797306,-0.0141262839488811,0.0812317929392481,-0.173900925213431,0.8619433254936,0.998872187439383
"1773","g__Geobacillus","adenomas",9.35589184477575,-0.218669474441467,0.22585154343934,-0.968200044646573,0.332944472626421,0.998872187439383
"1774","g__Oceanobacillus","adenomas",2.04298921077884,-0.0237033870576669,0.235672796621222,-0.100577526967456,0.919885837109089,0.998872187439383
"1775","g__Aneurinibacillus","adenomas",1.01310156414162,-0.0111666918550712,0.332825820426451,-0.0335511585031571,0.973235070186218,0.998872187439383
"1776","g__Brevibacillus","adenomas",1.04441895523272,-0.0571962383155782,0.333842800775682,-0.171326858577399,0.863966762590634,0.998872187439383
"1777","g__Paenibacillus","adenomas",1.0179199142033,0.32159659897313,0.2999829346321,1.07204964631584,0.283697733755428,0.998872187439383
"1778","g__Thermobacillus","adenomas",1.00829226438877,-0.00395327666060278,0.332842308271624,-0.0118773261762643,0.990523487630848,0.998872187439383
"1779","k__Bacteria_p__Firmicutes_c__Bacilli_o__Bacillales_f__Planococcaceae_g__","adenomas",7.40142922083093,-0.0124802887327896,0.131107192978993,-0.0951914875851949,0.92416273120724,0.998872187439383
"1780","g__Lysinibacillus","adenomas",1.02510290162121,-0.0290435291407967,0.332774758621415,-0.0872768393285452,0.930451463297854,0.998872187439383
"1781","g__Paenisporosarcina","adenomas",1.00828827868325,-0.00395319523884756,0.332842296260516,-0.0118770819792488,0.990523682458134,0.998872187439383
"1782","g__Planomicrobium","adenomas",1.01069782366361,-0.00756451155869483,0.332830078230121,-0.0227278483931511,0.981867361764711,0.998872187439383
"1783","g__Rummeliibacillus","adenomas",2.02378160643656,-0.00936651236292069,0.235544151997897,-0.0397654209772286,0.968280144476883,0.998872187439383
"1784","g__Sporosarcina","adenomas",6.34766162540587,-0.0767983680766794,0.140642898715858,-0.546052227150377,0.585030037152368,0.998872187439383
"1785","k__Bacteria_p__Firmicutes_c__Bacilli_o__Bacillales_f__Planococcaceae_g__Staphylococcus","adenomas",1.01069782366361,-0.00756451155869483,0.332830078230121,-0.0227278483931512,0.981867361764711,0.998872187439383
"1786","g__Jeotgalicoccus","adenomas",1.12370272574408,-0.167835078855081,0.334568724242688,-0.501646049656864,0.615916520780485,0.998872187439383
"1787","g__Macrococcus","adenomas",1.01550510120515,-0.0147598961910552,0.332805778791895,-0.0443498795142155,0.964625512658268,0.998872187439383
"1788","g__Salinicoccus","adenomas",1.01069782366361,-0.00756451155869483,0.332830078230121,-0.0227278483931512,0.981867361764711,0.998872187439383
"1789","k__Bacteria_p__Firmicutes_c__Bacilli_o__Bacillales_f__Staphylococcaceae_g__Staphylococcus","adenomas",23.5090619625858,-0.194728882645251,0.101229340266988,-1.92364073628913,0.0543996312139306,0.319597833381842
"1790","k__Bacteria_p__Firmicutes_c__Bacilli_o__Gemellales_f___g__","adenomas",1.00829459894275,-0.00395332422883365,0.332842315287466,-0.0118774688411216,0.99052337380879,0.998872187439383
"1791","g__Gemella","adenomas",1.02752987585676,-0.0325930336177705,0.332706925950977,-0.0979631954598175,0.92196151851942,0.998872187439383
"1792","k__Bacteria_p__Firmicutes_c__Bacilli_o__Lactobacillales_f___g__","adenomas",4.1101789198968,-0.0325933423288163,0.16671721763373,-0.19550075745879,0.845000944754999,0.998872187439383
"1793","k__Bacteria_p__Firmicutes_c__Bacilli_o__Lactobacillales_f__Aerococcaceae_g__","adenomas",3.13551785865371,-0.0583556435825746,0.193371377604392,-0.301780151258793,0.762819662853231,0.998872187439383
"1794","g__Aerococcus","adenomas",4.22880525164302,-0.388281507883517,0.2868411940855,-1.35364625405854,0.175849262659499,0.688742945416371
"1795","k__Bacteria_p__Firmicutes_c__Bacilli_o__Lactobacillales_f__Carnobacteriaceae_g__","adenomas",1.01310338293845,-0.0111667296215507,0.332809972157388,-0.0335528696726368,0.973233705638787,0.998872187439383
"1796","g__Granulicatella","adenomas",1.00828827868325,-0.00395319523884756,0.332842296260516,-0.0118770819792488,0.990523682458134,0.998872187439383
"1797","k__Bacteria_p__Firmicutes_c__Bacilli_o__Lactobacillales_f__Enterococcaceae_g__","adenomas",1.00829226438877,-0.00395327666060278,0.332842308271624,-0.0118773261762643,0.990523487630848,0.998872187439383
"1798","g__Enterococcus","adenomas",11.8879409781692,-0.10902657864626,0.161624186105842,-0.674568462017571,0.499949975782239,0.998872187439383
"1799","g__Tetragenococcus","adenomas",2.94468441406036,0.110516375476818,0.256639162641843,0.430629426698415,0.666737841075234,0.998872187439383
"1800","g__Lactobacillus","adenomas",1031.90787905577,-0.669219718704845,0.401210808242218,-1.66800022570884,0.095315681976841,0.486785808142066
"1801","g__Pediococcus","adenomas",1.00829564943727,-0.0039533456038505,0.332842318439766,-0.0118775329482808,0.990523322662285,0.998872187439383
"1802","k__Bacteria_p__Firmicutes_c__Bacilli_o__Lactobacillales_f__Leuconostocaceae_g__","adenomas",2.70394318793019,-0.445605714352194,0.310064048888626,-1.4371408615394,0.150677972705273,0.643805883377074
"1803","g__Leuconostoc","adenomas",2.42247525581042,-0.280895873077733,0.284220558281374,-0.988302446438975,0.323004547648514,0.998872187439383
"1804","g__Weissella","adenomas",2.01899008805238,-0.00576001982528322,0.235558238141593,-0.0244526358777607,0.980491563499368,0.998872187439383
"1805","g__Lactococcus","adenomas",6.65048419389226,-0.0615657442389785,0.16950852407368,-0.363201464796059,0.716454393486617,0.998872187439383
"1806","g__Streptococcus","adenomas",16.9671398198203,-0.142918105536148,0.107035736236501,-1.33523728206404,0.181798698330868,0.689075711415387
"1807","g__Turicibacter","adenomas",26.3470769717143,3.31413737599697,0.55192840318088,6.00465088750079,1.91744026590543e-09,1.50199487495926e-07
"1808","k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f___g__","adenomas",6068.95111483416,-0.333999304572358,0.23513170471263,-1.42047753611348,0.155468703926146,0.652413311118648
"1809","k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__[Mogibacteriaceae]_g__","adenomas",27.5918987456951,-0.146829222602661,0.174580539009049,-0.841040034794776,0.40032550663798,0.998872187439383
"1810","k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__[Tissierellaceae]_g__","adenomas",1.01549057834679,-0.0147595919577816,0.33282962215346,-0.0443457882813577,0.964628773781348,0.998872187439383
"1811","g__Anaerococcus","adenomas",1.06831188112753,-0.0916188490410643,0.338101713860865,-0.270980137884681,0.786406308595681,0.998872187439383
"1812","k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Christensenellaceae_g__","adenomas",10.31378192898,0.147248797576473,0.226035089740919,0.651442206363843,0.514761072863182,0.998872187439383
"1813","k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Clostridiaceae_g__","adenomas",74.8267269645395,-1.25349269200916,0.30654915880001,-4.08904300020255,4.33156558317171e-05,0.000598775242379619
"1814","g__02d06","adenomas",2.08390988824451,-0.0537056585752397,0.23540851288862,-0.228138132798322,0.819538855960203,0.998872187439383
"1815","g__Candidatus Arthromitus","adenomas",6.56862639399482,2.17804404448624,0.478240760838427,4.55428358023646,5.25644081776732e-06,0.000123526359217532
"1816","k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Clostridiaceae_g__Clostridium","adenomas",11.709401603287,0.143822750949451,0.0986272096214335,1.45824617264844,0.144772701095774,0.631311056683828
"1817","g__Natronincola_Anaerovirgula","adenomas",1.00829165812316,-0.00395326429265044,0.332842306447313,-0.0118772890827693,0.990523517225088,0.998872187439383
"1818","g__Sarcina","adenomas",1.6480574102384,-0.740830086056504,0.364198975872314,-2.03413555538452,0.0419379299704411,0.255894080259807
"1819","g__SMB53","adenomas",4.53419900868856,-1.21264647512536,0.346675003279311,-3.49793456019196,0.000468876164257941,0.0052469475524103
"1820","g__Thermoanaerobacterium","adenomas",2.05983643874208,-0.0361328438837981,0.235673004820312,-0.153317703533111,0.878147740326203,0.998872187439383
"1821","g__Dehalobacterium","adenomas",69.8773263170281,0.404017979494536,0.276340558770417,1.46202924859174,0.143733195017357,0.631311056683828
"1822","k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Eubacteriaceae_g__","adenomas",1.01070249277158,-0.00756460699876668,0.332830092409907,-0.0227281341779945,0.981867133800284,0.998872187439383
"1823","g__Anaerofustis","adenomas",2.15608842459039,-0.105174424140111,0.235382147285553,-0.446824134085747,0.655002044428423,0.998872187439383
"1824","k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Lachnospiraceae_g__","adenomas",1608.87359259017,-0.00244837949407181,0.215128056476717,-0.0113810329260182,0.990919445573638,0.998872187439383
"1825","g__[Ruminococcus]","adenomas",791.888741080002,-1.40586244528121,0.300834447650362,-4.67320965488346,2.96528794112485e-06,8.71053332705424e-05
"1826","g__Anaerostipes","adenomas",2.23786882486022,-0.161359597246099,0.249460236212846,-0.646834941294703,0.517738775607461,0.998872187439383
"1827","g__Blautia","adenomas",14.7065944496737,0.11260417295758,0.17146751582118,0.656708487425766,0.511368376003202,0.998872187439383
"1828","k__Bacteria_p__Firmicutes_c__Clostridia_o__Clostridiales_f__Lachnospiraceae_g__Clostridium","adenomas",1.06608231817484,-0.0882230285474234,0.332807516843138,-0.26508724738031,0.790942251137723,0.998872187439383
"1829","g__Coprococcus","adenomas",126.216125447166,-0.996475196385317,0.250243440199778,-3.9820232474018,6.83310942736455e-05,0.00084514774496351
"1830","g__Dorea","adenomas",90.2754965482566,-0.707908229645753,0.280148757508819,-2.52690119328289,0.0115073872334221,0.0883018226866456
"1831","g__Epulopiscium","adenomas",1.01069782366361,-0.00756451155869483,0.332830078230123,-0.022727848393151,0.981867361764712,0.998872187439383
"1832","g__Oribacterium","adenomas",1.00829226438877,-0.00395327666060278,0.332842308271624,-0.0118773261762643,0.990523487630848,0.998872187439383
"1833","g__Robinsoniella","adenomas",1.00828962599655,-0.00395322279206962,0.332842300325395,-0.0118771646158101,0.990523616528348,0.998872187439383
